mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
13.19608736038208,1.2743582012940036,3.0386603673299155,1.668050667365611,balanced,25,log2,5,20,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
8.006155093510946,0.5445531988127428,2.352443218231201,0.5332639194234695,balanced,25,log2,5,20,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
4.216005961100261,0.27020962832431245,2.9732414881388345,0.05950946804338977,balanced,25,log2,10,5,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
5.515066226323445,0.3361734967848889,2.8399439652760825,0.07229308056193084,balanced,25,log2,10,5,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
9.644734462102255,0.8144432218062108,2.9969992637634277,0.5972879152558533,balanced,25,log2,10,5,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
5.343342463175456,0.5295329982891078,1.8526709874471028,0.3566006249381114,balanced,25,log2,10,10,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
5.139040231704712,0.2900776944758954,8.101664622624716,0.405384515087903,balanced,25,log2,10,10,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
22.24304739634196,3.7849493837526755,4.145128091176351,2.3859850505575464,balanced,25,log2,10,10,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
4.84732715288798,0.39053435350212623,6.121163368225098,0.5366439419122978,balanced,25,log2,10,20,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
12.288214365641275,8.490234091238385,5.69508941968282,3.425707095486103,balanced,25,log2,10,20,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
23.233947277069092,1.5314483600761757,0.2304838498433431,0.028159985794335565,balanced,25,log2,10,20,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
